"Number of confirmed, probable and suspected Ebola cases in the last 21 days","Proportion of confirmed, probable and suspected Ebola cases that are from the last 7 days",Proportion of suspected Ebola deaths that are from the last 21 days,Number of confirmed Ebola cases in the last 7 days,Number of probable Ebola deaths in the last 21 days,Cumulative number of suspected Ebola deaths,"Number of confirmed, probable and suspected Ebola deaths in the last 21 days",Proportion of probable Ebola cases that are from the last 7 days,Number of suspected Ebola cases in the last 21 days,Proportion of probable Ebola deaths that are from the last 21 days,"Case fatality rate (CFR) of confirmed, probable and suspected Ebola cases",Cumulative number of confirmed Ebola cases,Proportion of suspected Ebola cases that are from the last 21 days,Cumulative number of suspected Ebola cases,Number of confirmed Ebola cases in the last 21 days,Case fatality rate (CFR) of suspected Ebola cases,Cumulative number of confirmed Ebola deaths,Proportion of probable Ebola cases that are from the last 21 days,Number of confirmed Ebola deaths in the last 21 days,Proportion of confirmed Ebola cases that are from the last 7 days,"Proportion of confirmed, probable and suspected Ebola cases that are from the last 21 days","Cumulative number of confirmed, probable and suspected Ebola deaths","Proportion of confirmed, probable and suspected Ebola deaths that are from the last 21 days",Proportion of suspected Ebola cases that are from the last 7 days,"Number of confirmed, probable and suspected Ebola cases in the last 7 days",Cumulative number of probable Ebola cases,Number of probable Ebola cases in the last 21 days,Number of suspected Ebola cases in the last 7 days,Proportion of confirmed Ebola deaths that are from the last 21 days,Cumulative number of probable Ebola deaths,Case fatality rate (CFR) of confirmed Ebola cases,Proportion of confirmed Ebola cases that are from the last 21 days,"Cumulative number of confirmed, probable and suspected Ebola cases",Case fatality rate (CFR) of probable Ebola cases,Number of probable Ebola cases in the last 7 days,Number of suspected Ebola deaths in the last 21 days,Country,Date,UID
0,0,0,0,0,0,0,0,0,0,0,3350,0,5,0,0,2083,0,0,0,0,2536,0,0,0,453,0,0,0,453,0,0,3808,0,0,0,Guinea,29-10-2015,Guinea2015-10-29
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,29-10-2015,Liberia 22015-10-29
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,29-10-2015,Italy2015-10-29
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,29-10-2015,United Kingdom2015-10-29
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,29-10-2015,Mali2015-10-29
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,29-10-2015,Nigeria2015-10-29
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,29-10-2015,Senegal2015-10-29
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,29-10-2015,Spain2015-10-29
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,29-10-2015,United States of America2015-10-29
0,0,0,0,0,158,0,0,0,0,0,8704,0,5076,0,0,3589,0,0,0,0,3955,0,0,0,287,0,0,0,208,0,0,14067,0,0,0,Sierra Leone,30-10-2015,Sierra Leone2015-10-30
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,30-10-2015,Liberia2015-10-30
0,0,0,0,0,0,0,0,0,0,0,3350,0,5,0,0,2083,0,0,0,0,2536,0,0,0,453,0,0,0,453,0,0,3808,0,0,0,Guinea,30-10-2015,Guinea2015-10-30
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,30-10-2015,Liberia 22015-10-30
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,30-10-2015,Italy2015-10-30
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,30-10-2015,United Kingdom2015-10-30
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,30-10-2015,Mali2015-10-30
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,30-10-2015,Nigeria2015-10-30
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,30-10-2015,Senegal2015-10-30
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,30-10-2015,Spain2015-10-30
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,30-10-2015,United States of America2015-10-30
0,0,0,0,0,158,0,0,0,0,0,8704,0,5098,0,0,3589,0,0,0,0,3955,0,0,0,287,0,0,0,208,0,0,14089,0,0,0,Sierra Leone,03-11-2015,Sierra Leone2015-11-03
0,0,0,0,0,0,0,0,0,0,0,3351,0,6,0,0,2083,0,0,0,0,2536,0,0,0,453,0,0,0,453,0,0,3810,0,0,0,Guinea,03-11-2015,Guinea2015-11-03
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,03-11-2015,Liberia2015-11-03
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,03-11-2015,Liberia 22015-11-03
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,03-11-2015,Italy2015-11-03
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,03-11-2015,United Kingdom2015-11-03
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,03-11-2015,Mali2015-11-03
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,03-11-2015,Nigeria2015-11-03
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,03-11-2015,Senegal2015-11-03
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,03-11-2015,Spain2015-11-03
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,03-11-2015,United States of America2015-11-03
0,0,0,0,0,0,0,0,0,0,0,3351,0,1,0,0,2083,0,0,0,0,2536,0,0,0,453,0,0,0,453,0,0,3805,0,0,0,Guinea,05-11-2015,Guinea2015-11-05
0,0,0,0,0,158,0,0,0,0,0,8704,0,5113,0,0,3589,0,0,0,0,3955,0,0,0,287,0,0,0,208,0,0,14104,0,0,0,Sierra Leone,05-11-2015,Sierra Leone2015-11-05
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,05-11-2015,Liberia2015-11-05
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,05-11-2015,Liberia 22015-11-05
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,05-11-2015,Italy2015-11-05
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,05-11-2015,United Kingdom2015-11-05
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,05-11-2015,Mali2015-11-05
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,05-11-2015,Nigeria2015-11-05
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,05-11-2015,Senegal2015-11-05
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,05-11-2015,Spain2015-11-05
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,05-11-2015,United States of America2015-11-05
0,0,0,0,0,158,0,0,0,0,0,8704,0,5118,0,0,3589,0,0,0,0,3955,0,0,0,287,0,0,0,208,0,0,14109,0,0,0,Sierra Leone,06-11-2015,Sierra Leone2015-11-06
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,06-11-2015,Liberia2015-11-06
0,0,0,0,0,0,0,0,0,0,0,3351,0,1,0,0,2083,0,0,0,0,2536,0,0,0,453,0,0,0,453,0,0,3805,0,0,0,Guinea,06-11-2015,Guinea2015-11-06
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,06-11-2015,Liberia 22015-11-06
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,06-11-2015,Italy2015-11-06
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,06-11-2015,United Kingdom2015-11-06
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,06-11-2015,Mali2015-11-06
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,06-11-2015,Nigeria2015-11-06
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,06-11-2015,Senegal2015-11-06
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,06-11-2015,Spain2015-11-06
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,06-11-2015,United States of America2015-11-06
0,0,0,0,0,158,0,0,0,0,0,8704,0,5131,0,0,3589,0,0,0,0,3955,0,0,0,287,0,0,0,208,0,0,14122,0,0,0,Sierra Leone,10-11-2015,Sierra Leone2015-11-10
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,10-11-2015,Liberia2015-11-10
0,0,0,0,0,0,0,0,0,0,0,3351,0,1,0,0,2083,0,0,0,0,2536,0,0,0,453,0,0,0,453,0,0,3805,0,0,0,Guinea,10-11-2015,Guinea2015-11-10
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,10-11-2015,Liberia 22015-11-10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,10-11-2015,Italy2015-11-10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,10-11-2015,United Kingdom2015-11-10
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,10-11-2015,Mali2015-11-10
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,10-11-2015,Nigeria2015-11-10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,10-11-2015,Senegal2015-11-10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,10-11-2015,Spain2015-11-10
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,10-11-2015,United States of America2015-11-10
4,0,0,0,0,0,0,0,0,0,0,3351,0,1,4,0,2083,0,0,0,0,2536,0,0,0,453,0,0,0,453,0,0,3805,0,0,0,Guinea,11-11-2015,Guinea2015-11-11
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,11-11-2015,Liberia2015-11-11
0,0,0,0,0,158,0,0,0,0,0,8704,0,5131,0,0,3589,0,0,0,0,3955,0,0,0,287,0,0,0,208,0,0,14122,0,0,0,Sierra Leone,11-11-2015,Sierra Leone2015-11-11
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,11-11-2015,Liberia 22015-11-11
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,11-11-2015,Italy2015-11-11
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,11-11-2015,United Kingdom2015-11-11
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,11-11-2015,Mali2015-11-11
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,11-11-2015,Nigeria2015-11-11
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,11-11-2015,Senegal2015-11-11
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,11-11-2015,Spain2015-11-11
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,11-11-2015,United States of America2015-11-11
0,0,0,0,0,0,0,0,0,0,0,3351,0,1,0,0,2083,0,0,0,0,2536,0,0,0,453,0,0,0,453,0,0,3805,0,0,0,Guinea,12-11-2015,Guinea2015-11-12
0,0,0,0,0,158,0,0,0,0,0,8704,0,5131,0,0,3589,0,0,0,0,3955,0,0,0,287,0,0,0,208,0,0,14122,0,0,0,Sierra Leone,12-11-2015,Sierra Leone2015-11-12
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,12-11-2015,Liberia2015-11-12
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,12-11-2015,Liberia 22015-11-12
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,12-11-2015,Italy2015-11-12
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,12-11-2015,United Kingdom2015-11-12
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,12-11-2015,Mali2015-11-12
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,12-11-2015,Nigeria2015-11-12
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,12-11-2015,Senegal2015-11-12
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,12-11-2015,Spain2015-11-12
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,12-11-2015,United States of America2015-11-12
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,16-11-2015,Liberia2015-11-16
0,0,0,0,0,158,0,0,0,0,0,8704,0,5131,0,0,3589,0,0,0,0,3955,0,0,0,287,0,0,0,208,0,0,14122,0,0,0,Sierra Leone,16-11-2015,Sierra Leone2015-11-16
0,0,0,0,0,0,0,0,0,0,0,3351,0,1,0,0,2083,0,0,0,0,2536,0,0,0,453,0,0,0,453,0,0,3805,0,0,0,Guinea,16-11-2015,Guinea2015-11-16
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,16-11-2015,Liberia 22015-11-16
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,16-11-2015,Italy2015-11-16
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,16-11-2015,United Kingdom2015-11-16
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,16-11-2015,Mali2015-11-16
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,16-11-2015,Nigeria2015-11-16
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,16-11-2015,Senegal2015-11-16
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,16-11-2015,Spain2015-11-16
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,16-11-2015,United States of America2015-11-16
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,17-11-2015,Liberia2015-11-17
0,0,0,0,0,158,0,0,0,0,0,8704,0,5131,0,0,3589,0,0,0,0,3955,0,0,0,287,0,0,0,208,0,0,14122,0,0,0,Sierra Leone,17-11-2015,Sierra Leone2015-11-17
0,0,0,0,0,0,0,0,0,0,0,3351,0,0,0,0,2083,0,0,0,0,2536,0,0,0,453,0,0,0,453,0,0,3804,0,0,0,Guinea,17-11-2015,Guinea2015-11-17
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,17-11-2015,Liberia 22015-11-17
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,17-11-2015,Italy2015-11-17
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,17-11-2015,United Kingdom2015-11-17
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,17-11-2015,Mali2015-11-17
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,17-11-2015,Nigeria2015-11-17
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,17-11-2015,Senegal2015-11-17
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,17-11-2015,Spain2015-11-17
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,17-11-2015,United States of America2015-11-17
0,0,0,0,0,0,0,0,0,0,0,3351,0,0,0,0,2083,0,0,0,0,2536,0,0,0,453,0,0,0,453,0,0,3804,0,0,0,Guinea,20-11-2015,Guinea2015-11-20
0,0,0,0,0,158,0,0,0,0,0,8704,0,5131,0,0,3589,0,0,0,0,3955,0,0,0,287,0,0,0,208,0,0,14122,0,0,0,Sierra Leone,20-11-2015,Sierra Leone2015-11-20
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,20-11-2015,Liberia2015-11-20
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,20-11-2015,Liberia 22015-11-20
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,20-11-2015,Italy2015-11-20
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,20-11-2015,United Kingdom2015-11-20
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,20-11-2015,Mali2015-11-20
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,20-11-2015,Nigeria2015-11-20
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,20-11-2015,Senegal2015-11-20
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,20-11-2015,Spain2015-11-20
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,20-11-2015,United States of America2015-11-20
0,0,0,0,0,158,0,0,0,0,0,8704,0,5131,0,0,3589,0,0,0,0,3955,0,0,0,287,0,0,0,208,0,0,14122,0,0,0,Sierra Leone,24-11-2015,Sierra Leone2015-11-24
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,24-11-2015,Liberia2015-11-24
0,0,0,0,0,0,0,0,0,0,0,3351,0,0,0,0,2083,0,0,0,0,2536,0,0,0,453,0,0,0,453,0,0,3804,0,0,0,Guinea,24-11-2015,Guinea2015-11-24
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,24-11-2015,Liberia 22015-11-24
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,24-11-2015,Italy2015-11-24
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,24-11-2015,United Kingdom2015-11-24
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,24-11-2015,Mali2015-11-24
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,24-11-2015,Nigeria2015-11-24
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,24-11-2015,Senegal2015-11-24
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,24-11-2015,Spain2015-11-24
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,24-11-2015,United States of America2015-11-24
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,26-11-2015,Liberia2015-11-26
0,0,0,0,0,158,0,0,0,0,0,8704,0,5131,0,0,3589,0,0,0,0,3955,0,0,0,287,0,0,0,208,0,0,14122,0,0,0,Sierra Leone,26-11-2015,Sierra Leone2015-11-26
0,0,0,0,0,0,0,0,0,0,0,3351,0,0,0,0,2083,0,0,0,0,2536,0,0,0,453,0,0,0,453,0,0,3804,0,0,0,Guinea,26-11-2015,Guinea2015-11-26
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,Liberia 2,26-11-2015,Liberia 22015-11-26
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,26-11-2015,Italy2015-11-26
